,Unnamed: 0,image,cat_name,act_name,act_id
272,357,"(array(['058577558.jpg'], dtype='<U13'),)",bicycling,"bicycling, racing and road",842
273,358,"(array(['094023024.jpg'], dtype='<U13'),)",water activities,"water aerobics, water calisthenics",455
274,359,"(array(['057547418.jpg'], dtype='<U13'),)",water activities,"water aerobics, water calisthenics",455
275,366,"(array(['096119056.jpg'], dtype='<U13'),)",sports,"football or baseball, playing catch",45
276,367,"(array(['090535064.jpg'], dtype='<U13'),)",sports,"football or baseball, playing catch",45
277,368,"(array(['019579113.jpg'], dtype='<U13'),)",sports,soccer,931
278,372,"(array(['009444296.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
279,373,"(array(['068300677.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
280,374,"(array(['007118865.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
281,375,"(array(['031897563.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
282,376,"(array(['084487531.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
283,377,"(array(['002327194.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
284,378,"(array(['081446848.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
285,379,"(array(['028185477.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
286,380,"(array(['011816483.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
287,381,"(array(['069673717.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
288,382,"(array(['062894285.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
289,383,"(array(['087747201.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
290,384,"(array(['073507104.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
291,385,"(array(['080348093.jpg'], dtype='<U13'),)",winter activities,dog sledding,47
292,386,"(array(['028203457.jpg'], dtype='<U13'),)",walking,backpacking,940
293,387,"(array(['017743954.jpg'], dtype='<U13'),)",walking,backpacking,940
294,390,"(array(['099050514.jpg'], dtype='<U13'),)",sports,orienteering,52
295,391,"(array(['041261768.jpg'], dtype='<U13'),)",sports,orienteering,52
296,393,"(array(['077641296.jpg'], dtype='<U13'),)",sports,orienteering,52
297,394,"(array(['034080354.jpg'], dtype='<U13'),)",sports,orienteering,52
298,395,"(array(['093075733.jpg'], dtype='<U13'),)",sports,orienteering,52
299,396,"(array(['085841275.jpg'], dtype='<U13'),)",sports,orienteering,52
300,397,"(array(['042899403.jpg'], dtype='<U13'),)",sports,orienteering,52
301,398,"(array(['075087107.jpg'], dtype='<U13'),)",sports,orienteering,52
302,401,"(array(['090255291.jpg'], dtype='<U13'),)",sports,orienteering,52
303,402,"(array(['050525237.jpg'], dtype='<U13'),)",sports,orienteering,52
304,403,"(array(['082645747.jpg'], dtype='<U13'),)",miscellaneous,"standing, miscellaneous",53
305,407,"(array(['001083765.jpg'], dtype='<U13'),)",conditioning exercise,"video exercise workouts, TV conditioning programs",849
306,408,"(array(['090538198.jpg'], dtype='<U13'),)",conditioning exercise,"video exercise workouts, TV conditioning programs",849
307,409,"(array(['009128668.jpg'], dtype='<U13'),)",conditioning exercise,"video exercise workouts, TV conditioning programs",849
308,410,"(array(['031931364.jpg'], dtype='<U13'),)",conditioning exercise,"video exercise workouts, TV conditioning programs",849
309,415,"(array(['044844552.jpg'], dtype='<U13'),)",miscellaneous,"standing, miscellaneous",53
310,416,"(array(['029321077.jpg'], dtype='<U13'),)",miscellaneous,"standing, miscellaneous",53
311,417,"(array(['032866455.jpg'], dtype='<U13'),)",miscellaneous,"standing, miscellaneous",53
312,418,"(array(['067251846.jpg'], dtype='<U13'),)",conditioning exercise,"video exercise workouts, TV conditioning programs",849
313,419,"(array(['075237453.jpg'], dtype='<U13'),)",conditioning exercise,"video exercise workouts, TV conditioning programs",849
314,420,"(array(['079157904.jpg'], dtype='<U13'),)",conditioning exercise,"video exercise workouts, TV conditioning programs",849
315,421,"(array(['078961814.jpg'], dtype='<U13'),)",occupation,tailoring,54
316,422,"(array(['009120610.jpg'], dtype='<U13'),)",occupation,tailoring,54
317,426,"(array(['044153050.jpg'], dtype='<U13'),)",occupation,tailoring,54
318,427,"(array(['088770418.jpg'], dtype='<U13'),)",occupation,tailoring,54
319,428,"(array(['035091501.jpg'], dtype='<U13'),)",occupation,tailoring,54
320,429,"(array(['011706702.jpg'], dtype='<U13'),)",occupation,tailoring,54
321,430,"(array(['014299168.jpg'], dtype='<U13'),)",occupation,tailoring,54
322,431,"(array(['076151063.jpg'], dtype='<U13'),)",occupation,tailoring,54
323,432,"(array(['061821806.jpg'], dtype='<U13'),)",sports,racquetball,55
324,433,"(array(['010112268.jpg'], dtype='<U13'),)",sports,racquetball,55
325,434,"(array(['008410681.jpg'], dtype='<U13'),)",sports,racquetball,55
326,435,"(array(['070096913.jpg'], dtype='<U13'),)",sports,racquetball,55
327,436,"(array(['007276301.jpg'], dtype='<U13'),)",sports,racquetball,55
328,437,"(array(['082186006.jpg'], dtype='<U13'),)",sports,racquetball,55
329,438,"(array(['070624223.jpg'], dtype='<U13'),)",sports,racquetball,55
330,439,"(array(['008134878.jpg'], dtype='<U13'),)",sports,racquetball,55
331,440,"(array(['008483771.jpg'], dtype='<U13'),)",sports,racquetball,55
332,441,"(array(['098663958.jpg'], dtype='<U13'),)",sports,racquetball,55
333,444,"(array(['081279957.jpg'], dtype='<U13'),)",home activities,playing with animals,57
334,445,"(array(['094724858.jpg'], dtype='<U13'),)",home activities,playing with animals,57
335,446,"(array(['098600106.jpg'], dtype='<U13'),)",home activities,playing with animals,57
336,447,"(array(['075337819.jpg'], dtype='<U13'),)",home activities,playing with animals,57
337,448,"(array(['037625959.jpg'], dtype='<U13'),)",home activities,playing with animals,57
338,449,"(array(['008350072.jpg'], dtype='<U13'),)",home activities,playing with animals,57
339,450,"(array(['077714692.jpg'], dtype='<U13'),)",home activities,playing with animals,57
340,451,"(array(['055840425.jpg'], dtype='<U13'),)",home activities,playing with animals,57
341,452,"(array(['042422201.jpg'], dtype='<U13'),)",home activities,playing with animals,57
342,453,"(array(['090635439.jpg'], dtype='<U13'),)",home activities,playing with animals,57
343,454,"(array(['011119748.jpg'], dtype='<U13'),)",home activities,playing with animals,57
344,455,"(array(['049262510.jpg'], dtype='<U13'),)",winter activities,"operating snow blower, walking",495
345,456,"(array(['001135364.jpg'], dtype='<U13'),)",winter activities,"operating snow blower, walking",495
346,460,"(array(['011752625.jpg'], dtype='<U13'),)",lawn and garden,"digging, spading, filling garden, composting",652
347,461,"(array(['064921030.jpg'], dtype='<U13'),)",lawn and garden,"digging, spading, filling garden, composting",652
348,462,"(array(['074604488.jpg'], dtype='<U13'),)",lawn and garden,"digging, spading, filling garden, composting",652
349,463,"(array(['058336877.jpg'], dtype='<U13'),)",conditioning exercise,"stretching, mild",711
350,464,"(array(['096217255.jpg'], dtype='<U13'),)",conditioning exercise,"stretching, mild",711
351,465,"(array(['037487058.jpg'], dtype='<U13'),)",miscellaneous,"sitting, talking in person, on the phone, computer, or text messaging, light effort",622
352,466,"(array(['028571209.jpg'], dtype='<U13'),)",miscellaneous,"sitting, talking in person, on the phone, computer, or text messaging, light effort",622
353,467,"(array(['086859913.jpg'], dtype='<U13'),)",conditioning exercise,"stretching, mild",711
354,468,"(array(['022359584.jpg'], dtype='<U13'),)",conditioning exercise,"stretching, mild",711
355,469,"(array(['096322254.jpg'], dtype='<U13'),)",conditioning exercise,"stretching, mild",711
356,470,"(array(['001215447.jpg'], dtype='<U13'),)",miscellaneous,"sitting, writing, desk work, typing",59
357,471,"(array(['096987883.jpg'], dtype='<U13'),)",miscellaneous,"sitting, writing, desk work, typing",59
358,473,"(array(['089114311.jpg'], dtype='<U13'),)",running,running,61
359,475,"(array(['099296480.jpg'], dtype='<U13'),)",running,running,61
360,476,"(array(['007379656.jpg'], dtype='<U13'),)",running,running,61
361,477,"(array(['055385428.jpg'], dtype='<U13'),)",running,running,61
362,478,"(array(['096930254.jpg'], dtype='<U13'),)",running,running,61
363,479,"(array(['052309784.jpg'], dtype='<U13'),)",running,jogging,913
364,481,"(array(['069574869.jpg'], dtype='<U13'),)",running,running,61
365,482,"(array(['045454106.jpg'], dtype='<U13'),)",running,running,61
366,483,"(array(['062755808.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
367,484,"(array(['058431431.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
368,485,"(array(['090115801.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
369,486,"(array(['004544638.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
370,487,"(array(['028096319.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
371,488,"(array(['095041148.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
372,489,"(array(['089026378.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
373,490,"(array(['045565675.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
374,491,"(array(['062013260.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
375,492,"(array(['027738118.jpg'], dtype='<U13'),)",occupation,"skindiving or SCUBA diving as a frogman, Navy Seal",62
376,495,"(array(['035335223.jpg'], dtype='<U13'),)",self care,"eating, sitting",743
377,496,"(array(['058365611.jpg'], dtype='<U13'),)",religious activities,serving food in church,63
378,497,"(array(['007773464.jpg'], dtype='<U13'),)",religious activities,serving food in church,63
379,498,"(array(['097439481.jpg'], dtype='<U13'),)",sports,horseback riding,923
380,499,"(array(['098621074.jpg'], dtype='<U13'),)",sports,horseback riding,923
381,500,"(array(['069816171.jpg'], dtype='<U13'),)",sports,track and field,64
382,501,"(array(['053609637.jpg'], dtype='<U13'),)",sports,track and field,64
383,502,"(array(['030952762.jpg'], dtype='<U13'),)",sports,track and field,64
384,503,"(array(['081379502.jpg'], dtype='<U13'),)",sports,track and field,64
385,504,"(array(['068473117.jpg'], dtype='<U13'),)",sports,track and field,64
386,505,"(array(['016261694.jpg'], dtype='<U13'),)",sports,horseback riding,923
387,506,"(array(['091092718.jpg'], dtype='<U13'),)",sports,horseback riding,923
388,507,"(array(['082253724.jpg'], dtype='<U13'),)",sports,horseback riding,923
389,508,"(array(['094979991.jpg'], dtype='<U13'),)",sports,horseback riding,923
390,509,"(array(['072571951.jpg'], dtype='<U13'),)",sports,horseback riding,923
391,510,"(array(['061341520.jpg'], dtype='<U13'),)",sports,horseback riding,923
392,511,"(array(['041824304.jpg'], dtype='<U13'),)",sports,horseback riding,923
393,512,"(array(['093272848.jpg'], dtype='<U13'),)",sports,horseback riding,923
394,513,"(array(['086606389.jpg'], dtype='<U13'),)",sports,horseback riding,923
395,514,"(array(['004521867.jpg'], dtype='<U13'),)",sports,horseback riding,923
396,515,"(array(['002636697.jpg'], dtype='<U13'),)",sports,horseback riding,923
397,516,"(array(['037646337.jpg'], dtype='<U13'),)",sports,horseback riding,923
398,517,"(array(['081055333.jpg'], dtype='<U13'),)",sports,horseback riding,923
399,518,"(array(['098727613.jpg'], dtype='<U13'),)",sports,track and field,64
400,519,"(array(['015041689.jpg'], dtype='<U13'),)",sports,track and field,64
401,522,"(array(['096991440.jpg'], dtype='<U13'),)",sports,juggling,65
402,523,"(array(['084211892.jpg'], dtype='<U13'),)",sports,juggling,65
403,526,"(array(['041481950.jpg'], dtype='<U13'),)",sports,juggling,65
404,527,"(array(['027340707.jpg'], dtype='<U13'),)",sports,juggling,65
405,528,"(array(['005637550.jpg'], dtype='<U13'),)",sports,juggling,65
406,529,"(array(['086472238.jpg'], dtype='<U13'),)",sports,juggling,65
407,530,"(array(['081290101.jpg'], dtype='<U13'),)",sports,juggling,65
408,531,"(array(['099971767.jpg'], dtype='<U13'),)",sports,racquetball,67
409,532,"(array(['099663684.jpg'], dtype='<U13'),)",sports,racquetball,67
410,533,"(array(['055543171.jpg'], dtype='<U13'),)",sports,racquetball,67
411,539,"(array(['012915942.jpg'], dtype='<U13'),)",sports,racquetball,67
412,540,"(array(['095405103.jpg'], dtype='<U13'),)",sports,racquetball,67
413,541,"(array(['060617463.jpg'], dtype='<U13'),)",sports,racquetball,67
414,542,"(array(['022864281.jpg'], dtype='<U13'),)",sports,racquetball,67
415,543,"(array(['067170068.jpg'], dtype='<U13'),)",sports,racquetball,67
416,544,"(array(['061812824.jpg'], dtype='<U13'),)",sports,racquetball,67
417,545,"(array(['035816272.jpg'], dtype='<U13'),)",sports,racquetball,67
418,549,"(array(['077231839.jpg'], dtype='<U13'),)",sports,racquetball,67
419,550,"(array(['052016350.jpg'], dtype='<U13'),)",sports,racquetball,67
420,551,"(array(['085218150.jpg'], dtype='<U13'),)",sports,racquetball,67
421,552,"(array(['055190684.jpg'], dtype='<U13'),)",sports,racquetball,67
422,553,"(array(['056093797.jpg'], dtype='<U13'),)",sports,racquetball,67
423,554,"(array(['087665360.jpg'], dtype='<U13'),)",sports,racquetball,67
424,558,"(array(['075513726.jpg'], dtype='<U13'),)",home activities,elder care,68
425,559,"(array(['062030955.jpg'], dtype='<U13'),)",home activities,elder care,68
426,561,"(array(['021296416.jpg'], dtype='<U13'),)",home activities,elder care,68
427,562,"(array(['013637148.jpg'], dtype='<U13'),)",home activities,elder care,68
428,563,"(array(['001454467.jpg'], dtype='<U13'),)",home activities,elder care,68
429,564,"(array(['035058756.jpg'], dtype='<U13'),)",home activities,elder care,68
430,565,"(array(['058991769.jpg'], dtype='<U13'),)",home activities,elder care,68
431,566,"(array(['039224405.jpg'], dtype='<U13'),)",home activities,elder care,68
432,567,"(array(['043747492.jpg'], dtype='<U13'),)",home activities,elder care,68
433,570,"(array(['051398949.jpg'], dtype='<U13'),)",lawn and garden,"planting, potting, transplanting seedlings or plants, light effort",260
434,571,"(array(['078365301.jpg'], dtype='<U13'),)",lawn and garden,"planting, potting, transplanting seedlings or plants, light effort",260
435,572,"(array(['039654278.jpg'], dtype='<U13'),)",lawn and garden,"irrigation channels, opening and closing ports",69
436,573,"(array(['062208670.jpg'], dtype='<U13'),)",lawn and garden,"planting seedlings, shrub, stooping, moderate effort",449
437,574,"(array(['086236371.jpg'], dtype='<U13'),)",lawn and garden,"planting seedlings, shrub, stooping, moderate effort",449
438,575,"(array(['094952062.jpg'], dtype='<U13'),)",lawn and garden,"planting seedlings, shrub, stooping, moderate effort",449
439,576,"(array(['014707348.jpg'], dtype='<U13'),)",lawn and garden,"planting seedlings, shrub, stooping, moderate effort",449
440,579,"(array(['025824439.jpg'], dtype='<U13'),)",lawn and garden,"irrigation channels, opening and closing ports",69
441,580,"(array(['045913576.jpg'], dtype='<U13'),)",lawn and garden,"irrigation channels, opening and closing ports",69
442,586,"(array(['007586333.jpg'], dtype='<U13'),)",fishing and hunting,"fishing, ice, sitting",70
443,587,"(array(['012887972.jpg'], dtype='<U13'),)",fishing and hunting,"fishing, ice, sitting",70
444,588,"(array(['012804584.jpg'], dtype='<U13'),)",fishing and hunting,"fishing, ice, sitting",70
445,589,"(array(['015190269.jpg'], dtype='<U13'),)",fishing and hunting,"fishing, ice, sitting",70
446,590,"(array(['013882717.jpg'], dtype='<U13'),)",fishing and hunting,"fishing, ice, sitting",70
447,591,"(array(['064087474.jpg'], dtype='<U13'),)",fishing and hunting,"fishing, ice, sitting",70
